EmployeeID,LastName,FirstName,Department,Salary
5696,Roberts,Alicia,Engineering,110863.85
5931,Wallace,Andrea,Engineering,109526.8
5758,Oconnell,Annette,Engineering,108585.35
5915,King,Anna,Engineering,106510.1
5845,Hunter,Andrew,Engineering,98281.17
5901,Robertson,Alisha,Engineering,93346.72
5647,Leblanc,Antonio,Engineering,91248.63
5470,Zimmerman,Alice,Engineering,89343.53
5438,Oliver,Amy,Engineering,82936.29
5798,Henry,Amy,Engineering,78847.86
5149,Anderson,April,Engineering,78810.82
5786,Matthews,Anthony,Engineering,75942.65
5932,Lopez,Allison,Engineering,60957.48
5455,Logan,Adam,Finance,109424.66
5372,Arroyo,Adriana,Finance,107586.78
5519,Delacruz,Amanda,Finance,101615.32
5744,Winters,Alison,Finance,100279.88
5781,Delgado,Amy,Finance,97923.99
5827,Malone,Anthony,Finance,96909.5
5532,Adams,Ashley,Finance,90171.8
5039,Bush,Anthony,Finance,88381.46
5732,Maxwell,Alexis,Finance,87219.99
5943,Choi,Arthur,Finance,80348.25
5962,Freeman,Anthony,Finance,74233.64
5858,Henderson,Anna,Finance,72028.15
5369,Mitchell,Antonio,Finance,67205.11
5790,Torres,Allen,Finance,61169.62
5889,Richmond,Amy,Finance,55944.21
5346,Burton,Antonio,HR,93960.96
5969,Winters,Austin,HR,92131.32
5046,Simpson,Adrienne,HR,90247.88
5522,Chavez,Ashley,HR,90011.63
5126,Bennett,Austin,HR,89315.52
5497,Chavez,Angela,HR,83031.48
5984,Green,Alicia,HR,80111.17
5784,Simmons,Amanda,HR,79512.22
5728,Robinson,Austin,HR,76780.43
5511,Flynn,Amber,HR,73713.37
5151,Davis,Adrienne,HR,73551.66
5925,Bowman,Aaron,HR,72601.17
5550,Dean,Anthony,HR,71492.91
5418,Dorsey,Ashley,HR,65853.38
5078,Wagner,Anthony,HR,64115.59
5517,Strickland,Amber,HR,59276.42
5358,Barrett,Anthony,HR,57212.12
5417,Goodwin,Anthony,HR,56324.94
5506,Wilson,Adam,HR,54816.01
5869,Greene,Amy,HR,53735.26
5277,Ramos,Alexandria,HR,53718.4
5383,Hicks,Alan,HR,50963.92
5730,Orozco,Alexis,HR,50532.44
5772,Parks,Andrew,IT,113478.01
5559,Martin,Angie,IT,108453.58
5516,Mccoy,Amanda,IT,107045.35
5524,Franklin,Albert,IT,92607.6
5512,Koch,Allison,IT,91782.63
5187,Fernandez,Alicia,IT,91506.19
5921,Johnson,Angela,IT,88186.0
5823,Reynolds,April,IT,87525.49
5047,Daniels,Andrea,IT,80217.07
5156,Cochran,Angela,IT,79290.93
5715,Romero,Ashley,IT,78881.1
5287,Johnson,Amanda,IT,76679.1
5386,Mcclure,Anthony,IT,68291.99
5703,Steele,Andrew,IT,67346.48
5274,Sandoval,Anthony,IT,65514.37
5628,Burnett,Antonio,IT,62297.39
5164,Stanley,Amanda,Legal,117382.71
5020,Harris,Alexander,Legal,115900.61
5498,Smith,Ashley,Legal,115504.42
5272,Mcdowell,Angela,Legal,112953.51
5557,Neal,Anthony,Legal,110099.97
5294,Mckinney,Alexandra,Legal,108145.08
5839,Weber,Amber,Legal,106762.67
5019,Garcia,April,Legal,99176.35
5920,Peters,Allen,Legal,98109.03
5904,Robinson,Ann,Legal,95786.32
5345,Lozano,Angela,Legal,94191.24
5072,Phillips,Andrew,Legal,89825.75
5437,Gross,Angela,Legal,78284.31
5115,Spence,Alexis,Legal,73412.46
5172,Wilson,Annette,Marketing,95259.46
5567,Bush,Amanda,Marketing,94893.03
5585,Estrada,Angela,Marketing,92472.82
5866,Yates,Amy,Marketing,84453.85
5253,Briggs,Amanda,Marketing,82923.62
5311,Gutierrez,Adam,Marketing,81496.73
5690,Stein,Antonio,Marketing,77615.64
5254,Martinez,Amy,Marketing,73886.32
5190,Francis,Amber,Marketing,68967.65
5483,Sanchez,Andrew,Marketing,60298.11
5388,Hansen,April,Marketing,58495.39
5663,Nunez,Adam,Marketing,58464.64
5444,Ruiz,Angela,Marketing,54384.13
5341,Bowers,Ann,Marketing,54290.98
5162,Avila,Amanda,Marketing,52639.8
5727,Anderson,Andrew,Marketing,51529.81
5664,Boone,Amy,Marketing,50960.0
5051,Hodge,Andrew,Sales,88625.56
5630,Montes,Anne,Sales,88150.41
5678,Cook,Alexandra,Sales,83928.27
5198,Myers,Anna,Sales,81614.83
5357,Hodge,Ashley,Sales,79062.15
5023,Johnson,Alicia,Sales,72940.18
5312,Parker,Ariel,Sales,72822.44
5318,Williams,Abigail,Sales,67731.66
5322,Brown,Allen,Sales,66042.12
5299,Miller,Angela,Sales,64049.9
5450,Smith,Aaron,Sales,59215.97
5236,Cole,Anna,Sales,54965.14
5193,Hamilton,Anna,Support,79029.37
5738,Rice,Alex,Support,66347.99
5079,Mercado,Alicia,Support,43914.76
5526,Curry,Ashley,Support,42987.88
5671,Anderson,Annette,Support,42984.34
5140,Bailey,Benjamin,Engineering,115299.41
5209,Beck,Billy,Engineering,111040.24
5182,Hopkins,Bryan,Engineering,106194.74
5991,Johnson,Brian,Engineering,82790.62
5887,Bailey,Brandy,Engineering,79106.18
5838,Jackson,Brandon,Engineering,77514.05
5689,Edwards,Brianna,Engineering,76339.01
5044,Marshall,Briana,Engineering,74892.32
5535,Cannon,Bobby,Engineering,62303.87
5966,Jones,Brandon,Engineering,60580.43
5010,Rose,Brad,Finance,109153.86
5380,Martin,Bobby,Finance,108599.09
5801,Knight,Brianna,Finance,99816.19
5213,Roberts,Brian,Finance,95130.63
5490,Thompson,Brandi,Finance,89452.46
5508,Torres,Bruce,Finance,83685.2
5389,Strickland,Brandi,Finance,70086.22
5410,Thompson,Brandy,Finance,67749.48
5478,Logan,Brian,Finance,61532.1
5037,Roberts,Benjamin,Finance,60890.13
5310,Gonzales,Beverly,HR,94081.5
5042,Myers,Brianna,HR,60459.75
5223,Harris,Brittany,IT,113308.1
5197,Ramirez,Brad,IT,101973.73
5928,Guerra,Bryan,IT,99091.39
5612,Cox,Bradley,IT,99026.13
5423,Tran,Brandon,IT,95905.22
5257,Landry,Bryan,IT,92032.77
5218,Mills,Bonnie,IT,82213.26
5320,Velasquez,Bruce,IT,70238.46
5308,Jones,Billy,IT,68990.44
5103,Wagner,Bruce,IT,68072.48
5933,Gonzalez,Betty,Legal,120396.75
5334,Archer,Bailey,Legal,108068.01
5027,Ingram,Bethany,Legal,102509.43
5273,Terrell,Brian,Legal,99073.95
5278,Barnes,Brittany,Legal,95054.58
5592,Harris,Barbara,Legal,78344.65
5263,Jordan,Brenda,Legal,67766.33
5570,Powell,Billy,Marketing,93863.17
5188,Perez,Brent,Marketing,91915.61
5063,Johnson,Barbara,Marketing,80009.45
5569,Heath,Bradley,Marketing,72771.36
5809,Villarreal,Brandy,Sales,84077.72
5493,Lee,Brett,Sales,82907.42
5656,Boyd,Brett,Sales,72059.94
5914,Williams,Benjamin,Sales,65309.63
5481,Murphy,Barbara,Sales,56679.37
5233,Lin,Beth,Support,72147.83
5751,Wood,Bryan,Support,66173.92
5769,Andrade,Bradley,Support,63133.83
5216,Hess,Corey,Engineering,111419.14
5152,Myers,Carlos,Engineering,102942.32
5529,Alexander,Cynthia,Engineering,100430.13
5117,Adkins,Cynthia,Engineering,94571.84
5165,Tate,Cynthia,Engineering,94464.45
5970,Patterson,Caitlin,Engineering,91630.41
