EmployeeID,LastName,FirstName,Department,Salary
1284,Cox,Anthony,Engineering,116360.71
1356,Poole,Ashley,Engineering,113815.87
1612,Kelley,Amanda,Engineering,102821.72
1812,Luna,Aaron,Engineering,101703.47
1556,Johnson,Alyssa,Engineering,98779.21
1871,Fox,Amber,Engineering,95023.9
1965,Vasquez,Adam,Engineering,86572.05
1288,Villarreal,Ashley,Engineering,85439.12
1394,Ali,Amy,Engineering,85033.03
1160,Williams,Amanda,Engineering,77772.81
1274,Fox,Alfred,Engineering,66456.19
1273,Ramos,Amber,Finance,107926.97
1705,Carter,Andrea,Finance,107356.25
1799,Wilson,Amy,Finance,106104.01
1862,Mills,Ashley,Finance,104143.18
1486,Mcdaniel,Ashley,Finance,97508.75
1534,Griffin,Anthony,Finance,97087.19
1116,Johnson,Andrew,Finance,94901.24
1041,Leach,Aaron,Finance,88513.52
1919,Griffith,Alyssa,Finance,85936.5
1749,Gonzalez,Allison,Finance,83010.65
1071,Wilson,Adam,Finance,76619.34
1489,Mendoza,Amy,Finance,68136.24
1023,Stevens,Amy,Finance,62993.05
1214,Contreras,Antonio,Finance,59442.7
1146,Morgan,Andrew,Finance,59165.76
1550,Knapp,Andrew,Finance,55811.31
1219,Adams,Anthony,HR,93039.24
1361,Kent,Andrea,HR,92625.49
1174,Dillon,Angela,HR,90203.24
1826,Erickson,Ashley,HR,88504.49
1302,Guzman,Ashlee,HR,87383.06
1055,Graves,Anthony,HR,85223.74
1741,Thomas,Allison,HR,85036.1
1441,Castro,Amanda,HR,84991.78
1192,Ford,Anthony,HR,84948.99
1939,Rogers,Adam,HR,84636.41
1575,Thompson,Antonio,HR,82032.51
1625,Williams,Angelica,HR,80987.52
1193,Meyer,Alexander,HR,69522.71
1902,Davis,Andrew,HR,60110.94
1743,Cole,Alexander,HR,58577.41
1348,Gregory,Andres,HR,58100.89
1983,Powell,Amy,HR,54983.68
1977,Townsend,Ashley,IT,110034.47
1043,Morris,Alex,IT,108189.62
1593,Gordon,Amy,IT,107443.24
1241,Hayden,Austin,IT,105508.12
1411,Lee,Austin,IT,99006.79
1120,French,Angela,IT,84710.59
1215,Collins,Amanda,IT,83207.91
1378,Jones,Anthony,IT,79605.71
1708,Bell,Arthur,IT,77360.03
1463,Hernandez,Amber,IT,76625.87
1615,Lucas,Angela,IT,71977.88
1553,Diaz,Anna,IT,68764.34
1989,Mueller,Ashley,IT,66757.77
1792,Cox,Alyssa,IT,66559.65
1461,Villarreal,Anthony,IT,64835.04
1421,Robinson,Aaron,Legal,124872.99
1210,Green,Ashley,Legal,122158.5
1109,Cole,Angela,Legal,117342.89
1870,Ryan,Allison,Legal,115020.12
1735,Bradford,Alfred,Legal,113482.41
1668,Gillespie,Andrea,Legal,112192.33
1503,Grimes,Alicia,Legal,110046.27
1706,Lewis,Alexander,Legal,101809.13
1292,Bonilla,Alexandra,Legal,85650.29
1358,Montes,Andrea,Legal,77720.45
1733,Castro,Alex,Legal,75475.4
1248,Scott,Amy,Legal,73847.69
1198,Salinas,Aaron,Marketing,95607.2
1200,Taylor,Alexis,Marketing,93307.01
1890,Allen,Austin,Marketing,92990.69
1020,Bowers,Anne,Marketing,91853.23
1953,Bowen,Angela,Marketing,87941.52
1687,Henderson,Amanda,Marketing,87291.21
1097,Payne,Angela,Marketing,84565.44
1634,Lewis,Amber,Marketing,80818.55
1981,Baker,Andrew,Marketing,56728.49
1785,Peterson,Ashley,Marketing,55767.78
1151,Hancock,Abigail,Marketing,54325.14
1523,Perez,Andrew,Marketing,51192.35
1252,Johnson,Anna,Sales,81571.6
1663,Hayes,Anna,Sales,74228.6
1425,Graves,Adam,Sales,67572.35
