EmployeeID,LastName,FirstName,Department,Salary
4651,Quinn,Andrea,Engineering,113520.45
4943,Hayes,Andrew,Engineering,106066.85
4347,Powell,Aaron,Engineering,97890.64
4725,Stewart,Amy,Engineering,92044.28
4677,Chavez,Alex,Engineering,78457.95
4991,Drake,Amber,Engineering,68749.76
4202,Sullivan,Adam,Engineering,64442.47
4078,Leon,Austin,Finance,103035.27
4928,Rodriguez,Alexandra,Finance,102979.38
4401,Townsend,Amy,Finance,101246.41
4175,Wolf,Ashley,Finance,98347.72
4972,Cunningham,Andrew,Finance,98229.34
4095,Medina,Alexandra,Finance,86725.4
4085,Woods,Alex,Finance,81943.97
4266,Greer,Ashley,Finance,80507.92
4557,Golden,Amanda,Finance,80127.05
4174,Banks,Anthony,Finance,80010.0
4550,Vincent,Andrea,Finance,56086.58
4003,Williams,Amber,HR,91500.14
4065,Mueller,Angela,HR,83821.68
4684,Lewis,Alan,HR,82500.89
4549,Hernandez,Ashlee,HR,80455.88
4211,Richmond,Alexandra,HR,80136.02
4667,Rios,Alyssa,HR,75327.75
4137,Lopez,Amber,HR,75231.85
4455,Morrison,Ashley,HR,74481.61
4871,Barton,Amanda,HR,72244.56
4154,Phillips,Anthony,HR,71673.33
4381,Johnson,Ann,HR,71268.19
4621,Cooper,Adam,HR,70489.69
4501,Mayer,Ashley,HR,69336.32
4596,Abbott,Amy,HR,69284.51
4736,Yates,Angela,HR,69215.72
4717,Barrett,Aaron,HR,63629.71
4436,Long,Amy,HR,63072.11
4441,Mcdonald,Antonio,HR,61502.74
4151,Wagner,Anthony,HR,56055.4
4497,Hunt,Alyssa,HR,52533.19
4168,Adkins,Alicia,HR,51539.03
4935,Hunt,Amanda,IT,110148.83
4590,Harrison,Alexander,IT,109312.05
4483,Gonzalez,Alexander,IT,108845.96
4391,Robinson,Amy,IT,97384.34
4373,Ward,Alexis,IT,92041.2
4883,Ramirez,Alexander,IT,91635.76
4217,Sanchez,Andre,IT,89012.07
4242,Mendez,Andrea,IT,76308.34
4920,Humphrey,Amy,IT,62443.84
4838,Phillips,Autumn,IT,61815.62
4962,Hartman,Allen,IT,60157.0
4652,Wilson,Adrienne,Legal,124869.02
4495,Lee,Allison,Legal,120869.35
4443,Snow,Austin,Legal,109044.94
4814,Fernandez,Andrew,Legal,101041.82
4321,Payne,Andrew,Legal,98292.61
4917,Velasquez,Anthony,Legal,98246.73
4784,Miller,Andrew,Legal,98152.0
4515,Stone,Amanda,Legal,95755.03
4354,Larson,Aaron,Legal,94326.54
4567,Crosby,Aaron,Legal,91622.81
4451,Le,Ann,Legal,91510.27
4882,Soto,Anthony,Legal,90515.82
4072,Salazar,Alexander,Legal,89167.81
4251,Rodriguez,Amy,Legal,66601.51
4598,Villarreal,Amy,Marketing,97916.22
4235,Howard,Andrea,Marketing,87699.93
4898,Gonzalez,Amy,Marketing,87099.33
4853,Payne,Amy,Marketing,85266.79
4344,Hunt,Anthony,Marketing,84751.66
4808,Cooper,Antonio,Marketing,84002.15
4546,Rodriguez,Amy,Marketing,74106.43
4158,Nguyen,Alexander,Marketing,72932.99
4823,Richard,Antonio,Marketing,69989.36
4723,Kidd,Andrew,Marketing,67948.63
4094,Gomez,Anthony,Marketing,64391.59
4338,Miller,Alexandra,Marketing,64185.0
4482,Jones,Alejandro,Marketing,63174.72
4901,Gonzalez,Abigail,Marketing,60993.45
4745,Silva,Amy,Marketing,60647.11
4121,Blevins,Angela,Marketing,59010.87
4593,Daugherty,Andrew,Marketing,57471.21
4179,Rowe,Amy,Marketing,51101.75
4257,Ray,Alyssa,Sales,87933.67
4771,Pena,Andrew,Sales,85014.39
4452,Wells,Adam,Sales,84395.69
4253,Cobb,Amber,Sales,82645.8
4586,Middleton,Amy,Sales,74875.1
4082,Holmes,Adam,Sales,72812.81
4867,Chambers,Anna,Sales,69803.24
4459,Wolf,Andrea,Sales,62951.75
4524,Nelson,Alexander,Sales,61518.32
