EmployeeID,LastName,FirstName,Department,Salary
12063,Foster,Angela,Engineering,111888.06
12684,Kelly,Alexander,Engineering,109549.0
12135,Fisher,Amy,Engineering,102886.58
12515,Berry,Austin,Engineering,101475.01
12470,Price,Angela,Engineering,101274.59
12747,Mcdaniel,Ana,Engineering,97189.72
12074,Williams,Austin,Engineering,87462.68
12095,Wilkins,Amber,Engineering,86504.79
12270,Jackson,Andrew,Engineering,84572.06
12556,Ayers,Andrea,Engineering,84070.16
12708,Jones,Aaron,Engineering,61827.87
12535,Harrington,Amanda,Finance,104122.99
12519,Sexton,Alexander,Finance,95378.58
12218,Harris,Andrew,Finance,93060.41
12910,Davis,Allison,Finance,88783.36
12340,Knapp,Antonio,Finance,82920.97
12024,Harris,Amanda,Finance,82063.38
12736,Gates,Anna,Finance,75965.5
12694,Brock,Andrew,Finance,66048.49
12025,Leon,Alexandra,Finance,60659.96
12155,Stevens,Anthony,Finance,58647.88
12776,Wells,Alexandra,HR,93934.38
12297,Wood,Aaron,HR,79834.52
12445,Bernard,Amber,HR,71946.04
12137,Burton,Angela,HR,64737.77
12697,Allen,Angela,HR,50931.35
12410,Montgomery,Alexandra,IT,99730.42
12894,Collins,Alison,IT,97796.68
12170,Wood,Alice,IT,96292.55
12685,Trevino,Andrew,IT,82577.49
12372,Ramirez,Angela,IT,78558.02
12367,Macias,Andrea,IT,69492.24
12846,Vaughn,Austin,IT,69165.01
12152,Lewis,Angel,IT,64728.56
12166,Le,Andrew,IT,62728.98
12660,Norris,Amanda,IT,62005.35
12792,Buck,Alicia,Legal,109228.44
12148,Gallagher,Andre,Legal,107092.82
12436,Armstrong,Alexander,Legal,100134.94
12991,Singh,Abigail,Legal,98770.5
12677,Ellis,Adam,Legal,96896.53
12620,Sosa,Antonio,Legal,95960.46
12125,Johnson,Alexis,Legal,93790.09
12247,Carlson,Ashley,Legal,91712.91
12009,Jackson,Angela,Legal,91223.49
12906,Mullins,Amanda,Legal,81698.56
12864,Hernandez,Alexa,Legal,78826.37
12228,Trujillo,Andrew,Legal,77254.24
12453,Nelson,Anthony,Marketing,98107.79
12182,Perkins,Aaron,Marketing,94083.02
12480,Bray,Alexis,Marketing,89531.8
12108,Dominguez,Adrienne,Marketing,80374.26
12382,Phillips,Anthony,Marketing,75194.23
12905,King,April,Marketing,65570.46
12491,Carter,Amanda,Marketing,63179.48
12833,Shah,Amanda,Marketing,62389.69
12238,Wong,Ashley,Marketing,61027.23
12679,Tucker,Adrian,Marketing,57979.27
12801,Robinson,April,Marketing,56434.41
12259,Cooper,Anna,Marketing,55773.95
12785,Smith,Amy,Sales,88278.13
12704,Howell,Anita,Sales,81310.91
12602,Erickson,Adam,Sales,76902.1
12558,Sullivan,Angela,Sales,75637.85
12114,Harris,Alex,Sales,72736.09
12326,Lewis,Autumn,Sales,71397.29
12511,Payne,Angela,Sales,70897.09
12814,Williams,Anna,Sales,69617.22
12325,Moore,Amber,Sales,69030.05
12543,Brown,Amy,Sales,60509.26
12315,Koch,Anthony,Sales,59570.07
12389,Perkins,Anthony,Sales,53306.84
12093,Sosa,Alexandra,Sales,51526.52
12930,Martinez,Ashley,Sales,50919.18
12653,Rice,Antonio,Sales,45736.64
12770,Johnson,Anthony,Support,75685.95
12438,Vega,Amy,Support,74583.23
12977,Rodriguez,Alexis,Support,73064.3
12226,Brooks,Amanda,Support,72373.45
12849,Collins,Amber,Support,68224.96
12311,Jones,Andrew,Support,67999.35
12920,Richmond,Austin,Support,65236.91
12754,Crawford,Andre,Support,59213.6
12931,Nichols,Amanda,Support,58953.28
12096,Oconnor,Amanda,Support,58817.22
12752,Mitchell,Anthony,Support,56552.67
12982,Watts,Alexander,Support,55633.26
12948,Thornton,Angela,Support,45411.94
12329,Mitchell,Andrew,Support,43971.79
12162,White,Anthony,Support,43501.26
12212,Rogers,Alicia,Support,41469.81
12319,Chambers,Brenda,Engineering,119538.77
12728,Harris,Brandon,Engineering,104757.27
12421,Anderson,Brooke,Engineering,100168.08
12952,Burke,Brent,Engineering,92996.16
12099,Jones,Brittany,Engineering,87776.01
12836,Dean,Bradley,Engineering,85087.28
12186,Daniel,Brenda,Finance,96427.5
12740,Miller,Barbara,Finance,71599.39
12794,Murphy,Brittany,HR,94855.58
12094,Nguyen,Bryan,HR,92846.04
12138,Ford,Benjamin,HR,89772.66
12926,Moody,Bobby,HR,82199.44
12937,Snyder,Benjamin,HR,66793.95
12105,Fernandez,Brandon,HR,65998.77
12709,Lopez,Brian,HR,64588.14
12342,Johnson,Brittney,HR,52800.27
12316,Wilson,Brent,IT,114285.68
12663,Stark,Brent,IT,103598.18
12256,Brown,Barbara,IT,100208.6
12680,Cox,Brian,IT,92077.54
12936,Bailey,Brian,IT,82236.55
12891,Dunn,Beverly,IT,79174.57
12835,Reyes,Brian,IT,73982.84
12309,Nguyen,Brenda,IT,72683.36
12411,Morris,Billy,Legal,111833.02
12988,Smith,Bryce,Legal,111050.37
12508,Clark,Bruce,Legal,93389.95
12032,Garcia,Belinda,Legal,73433.5
12103,Lewis,Barbara,Legal,72378.86
12461,Martinez,Benjamin,Marketing,97715.98
12698,Ruiz,Benjamin,Sales,86371.62
12392,Smith,Brian,Sales,63679.61
12286,Cook,Bradley,Sales,47494.81
12140,Quinn,Brittany,Support,75290.28
12706,Ruiz,Billy,Support,73066.17
12715,Pratt,Bonnie,Support,61191.41
12963,Thomas,Betty,Support,54080.07
12745,Chandler,Brad,Support,46865.06
12053,Harris,Brendan,Support,46297.58
12967,Lewis,Chelsea,Engineering,112420.6
12688,Ramirez,Christine,Engineering,109132.15
12318,Montgomery,Crystal,Engineering,109061.65
12970,Heath,Curtis,Engineering,106303.56
12085,Tran,Charles,Engineering,93355.39
12041,Middleton,Caitlin,Engineering,90219.52
12997,Tucker,Cynthia,Engineering,76283.36
12576,House,Christina,Engineering,72167.13
12008,Romero,Carol,Finance,106168.8
12971,Johnston,Catherine,Finance,105350.53
12678,Melton,Christy,Finance,103683.73
12348,Meyer,Catherine,Finance,100675.2
12380,Green,Crystal,Finance,99503.48
12525,Thomas,Corey,Finance,98705.8
12580,Thomas,Christine,Finance,88752.25
12265,Greene,Charles,Finance,80562.15
12164,Campbell,Cassie,Finance,80264.0
12422,Benton,Carlos,Finance,77655.79
12176,Powell,Carrie,Finance,76172.9
12675,Chang,Christopher,Finance,76085.6
12371,Stevens,Christopher,Finance,75316.91
12399,Pope,Charles,Finance,75140.32
12018,Johnson,Cameron,Finance,73385.9
12941,Miller,Colleen,Finance,71058.77
12171,Reilly,Cassie,Finance,67050.19
12446,Stewart,Christopher,Finance,64467.73
12797,Fowler,Chris,Finance,55593.85
12589,Rodriguez,Cindy,HR,90472.58
12274,Conner,Carrie,HR,88230.86
12276,Mann,Charles,HR,85751.15
12636,Marks,Charles,HR,85228.03
12261,Johnson,Chelsey,HR,83946.18
12271,Johnson,Courtney,HR,82891.93
12996,Sexton,Christopher,HR,77983.84
12278,Leon,Chris,HR,74721.04
12559,Mcdonald,Chelsea,HR,63687.72
12248,Jennings,Chad,HR,62496.46
12781,West,Curtis,HR,61795.8
12071,Ross,Christopher,HR,57348.36
12233,Anderson,Cameron,IT,112751.82
12123,Burton,Carol,IT,101637.04
12119,Lozano,Christopher,IT,63692.93
12724,Stone,Catherine,IT,62929.1
12579,Smith,Courtney,IT,60981.16
12780,Hart,Carla,Legal,88104.15
12159,Gonzales,Chelsea,Legal,74280.87
12925,Ramirez,Cynthia,Legal,74102.58
12295,Mann,Charles,Legal,72463.68
12502,Mitchell,Connie,Legal,67818.81
12687,Bradley,Christian,Legal,67317.47
12933,Flores,Catherine,Marketing,95262.36
12725,Jackson,Cindy,Marketing,93494.43
12288,Olson,Christopher,Marketing,90753.31
12817,Thompson,Christopher,Marketing,81008.03
12359,Green,Caitlin,Marketing,79078.38
12581,Ashley,Calvin,Marketing,76604.72
12978,Grant,Cassandra,Marketing,74273.48
12912,Phillips,Carol,Marketing,65520.17
12808,Martinez,Crystal,Marketing,53610.19
12404,Hurley,Cody,Marketing,51967.99
12374,Olson,Cynthia,Sales,88858.93
12901,Daniel,Christopher,Sales,76695.43
12471,Rosario,Clinton,Sales,69509.57
12122,Bradshaw,Catherine,Sales,67202.6
12518,Perez,Carrie,Sales,59745.7
12823,Norris,Colton,Sales,58780.65
12572,Reynolds,Chelsey,Sales,50258.6
12076,Lozano,Charles,Support,77101.78
12635,Figueroa,Curtis,Support,74035.26
12596,Marsh,Chad,Support,66398.76
12858,Cole,Cynthia,Support,65386.44
12257,Aguilar,Christopher,Support,63325.38
12877,Thompson,Christopher,Support,58006.34
12702,Holland,Cheryl,Support,55726.79
12132,West,Chad,Support,44965.99
12485,Butler,Danny,Engineering,114999.49
12158,Ellis,Dustin,Engineering,114890.78
12068,Alvarado,Denise,Engineering,89730.19
12251,Shepherd,Daniel,Engineering,72718.89
12916,Dunn,Dawn,Finance,105072.04
12532,Green,Douglas,Finance,102799.28
12362,Trujillo,Dana,Finance,101883.67
12718,Stevenson,Derek,Finance,100493.04
12551,Combs,Danielle,Finance,99161.95
12483,Jordan,Derrick,Finance,79538.38
12945,Richmond,Dennis,Finance,77881.96
12759,Day,Daniel,Finance,75387.56
12831,King,Deborah,Finance,68821.42
12363,Allen,Danielle,Finance,68566.66
12101,Gonzalez,Denise,Finance,64836.74
12441,Monroe,David,Finance,62592.76
12043,Wang,Diane,Finance,60468.79
12369,Brooks,Debra,Finance,57062.17
12919,Miller,David,HR,91604.1
12907,Robinson,Dominic,HR,91534.27
12856,Wilson,Dylan,HR,81347.92
12696,Lester,Dale,HR,79289.02
12601,Solomon,Daniel,HR,77307.63
12875,Bailey,Destiny,HR,74245.15
12892,Chavez,Dillon,HR,61645.72
12605,Donovan,Daisy,IT,110581.47
12812,Day,David,IT,109083.77
12766,Garcia,Danielle,IT,104701.69
12254,Grant,Donald,IT,95903.56
12198,Edwards,Daniel,IT,80132.21
12450,Crane,Darrell,IT,63937.63
12671,Adams,Diana,IT,60447.64
12564,Ortega,David,Legal,124980.65
12517,Mcconnell,Denise,Legal,112742.42
12751,Carlson,Diana,Legal,110599.35
12463,Costa,Dawn,Legal,105710.68
12629,Chapman,Debbie,Legal,101652.41
12798,Hamilton,David,Legal,97742.38
12454,Keller,Donald,Marketing,86760.15
12841,Rivers,Dominique,Marketing,79319.63
12306,Frank,David,Marketing,70235.94
12732,Chaney,Danielle,Marketing,61982.99
12547,Lopez,Drew,Sales,88279.3
12731,Wiggins,Donna,Sales,83252.86
12568,Knapp,David,Sales,71559.29
12520,Hanson,Debbie,Sales,66791.45
12863,Juarez,Deborah,Sales,61393.02
12037,Brown,Donna,Sales,60404.32
12571,Lee,Dennis,Sales,53867.98
12998,Rodriguez,Daniel,Sales,53741.29
12623,Powers,Diana,Sales,46494.15
12719,Vargas,Dana,Support,70153.68
12381,Martin,Diane,Support,61804.62
12843,Greene,Dillon,Support,57669.35
12264,Coffey,Daniel,Support,54281.19
12115,House,Duane,Support,44631.35
12013,Jones,Emily,Engineering,104175.94
12028,Johnson,Eric,Engineering,100398.77
12512,Franco,Emily,Engineering,99764.07
12716,Smith,Elizabeth,Engineering,99168.81
12649,Contreras,Erin,Engineering,64249.29
12764,Chavez,Evan,Finance,107217.3
12871,Hopkins,Erin,Finance,98261.43
12055,Jackson,Edward,Finance,94655.31
12757,Nelson,Elaine,Finance,69213.59
12939,Gonzales,Eric,HR,92538.74
12474,Wise,Elizabeth,HR,80418.69
12750,Rose,Erin,HR,80154.15
12067,Williams,Elizabeth,HR,78632.14
12914,Watson,Eddie,HR,76233.61
12385,Vincent,Elizabeth,HR,71870.05
12674,Smith,Elizabeth,IT,109708.34
12387,Davis,Erik,Legal,119504.26
12394,Miranda,Elizabeth,Legal,116948.81
12153,Rodriguez,Ethan,Legal,115013.98
12668,West,Eric,Legal,113604.29
12658,Brown,Eric,Legal,109117.24
12301,Carr,Elizabeth,Legal,100011.0
12847,Washington,Elizabeth,Marketing,91107.65
12045,Johnson,Evelyn,Marketing,90285.77
12232,Gallegos,Elizabeth,Marketing,88713.87
12980,Peterson,Eric,Marketing,67177.88
12215,Harrington,Erin,Marketing,53419.81
12514,Watson,Eugene,Sales,89365.78
12552,Christensen,Erik,Sales,87113.58
12760,Allen,Edward,Sales,82025.64
12150,Frederick,Elizabeth,Sales,79439.76
12110,Gomez,Erin,Sales,78040.92
12624,Lutz,Ernest,Sales,75283.86
12837,Walker,Elizabeth,Sales,61703.92
12726,Walker,Ethan,Support,79287.24
12033,Howard,Elizabeth,Support,71091.05
12758,Hampton,Elizabeth,Support,65742.75
12529,Adams,Erik,Support,61595.5
12444,Johnson,Erica,Support,60334.68
12881,Hill,Erin,Support,44622.72
12012,Jones,Francis,Engineering,103928.24
12431,Austin,Frank,Legal,75388.55
12852,Hall,Frederick,Sales,72327.86
12966,Beard,Frank,Support,71572.24
12080,Todd,Gina,Engineering,68565.37
12632,Smith,Glenda,Finance,104352.34
12934,Davis,Geoffrey,Finance,87596.09
12574,Santiago,Gabriella,Finance,87355.99
12870,Diaz,George,HR,92835.92
12922,Carney,George,HR,67075.9
12819,Mcfarland,Gary,IT,109413.38
12332,Burton,Gilbert,IT,96860.28
12832,Martinez,Garrett,Marketing,77602.52
12189,Shah,Gregory,Marketing,77254.15
12594,Acosta,Gerald,Sales,89966.11
12928,Pierce,Gary,Support,75478.88
