EmployeeID,LastName,FirstName,Department,Salary
11449,Richardson,Allen,Engineering,111043.92
11131,Kane,Adam,Engineering,104374.02
11354,Garrett,Amy,Engineering,100097.16
11805,Kelly,Anthony,Engineering,94863.56
11745,Cummings,Alexis,Engineering,90613.15
11597,Torres,Alvin,Engineering,75175.52
11583,Adams,Amber,Engineering,69514.89
11423,Gomez,Ann,Engineering,64856.31
11321,Goodman,Alicia,Engineering,61079.78
11163,Soto,Ann,Finance,96035.46
11839,Thomas,Alfred,Finance,94166.69
11445,Lee,Alfred,Finance,92911.99
11936,Kelly,Alex,Finance,89610.98
11779,Watkins,Amanda,Finance,84911.37
11111,Gordon,Anthony,Finance,81321.39
11219,Berry,Angela,Finance,78409.07
11331,Gibson,Anita,Finance,70331.45
11179,Jefferson,Ashley,Finance,55747.55
11118,Nguyen,Alyssa,HR,87152.55
11006,Gray,Allison,HR,85310.63
11913,Cohen,Ariel,HR,77684.78
11686,Jordan,Alejandra,HR,76420.03
11263,Hawkins,Adam,HR,72986.91
11934,Steele,Andrew,HR,69270.95
11590,Wheeler,April,HR,65165.73
11215,Rodriguez,Adriana,IT,113745.92
11633,Richmond,Alison,IT,113421.79
11250,Morrison,Alexandria,IT,106874.61
11851,Hicks,Aaron,IT,101461.34
11641,Cummings,Amy,IT,94814.17
11143,Kramer,Ashley,IT,76581.26
11347,Conley,Aimee,IT,74408.74
11178,Valdez,Adam,IT,67156.31
11058,Taylor,Amy,IT,65192.11
11994,Harrison,Angela,IT,62628.98
11493,Sanders,Amanda,IT,61098.17
11875,Gordon,Anthony,Legal,109669.47
11960,Marks,Audrey,Legal,94757.91
11045,Morales,Angela,Legal,94581.56
11102,Ramirez,Anthony,Legal,94343.71
11906,Johnson,Angel,Legal,90975.17
11855,Brown,Antonio,Legal,90502.85
11496,West,Ariana,Legal,84892.98
11824,Woods,Alfred,Legal,83285.43
11744,Davis,Adam,Legal,81374.84
11777,Rojas,Andrew,Legal,79542.98
11778,Gregory,Alec,Legal,79484.79
11782,Willis,Ashley,Marketing,99023.85
11533,Bolton,Amy,Marketing,93287.11
11028,Bennett,Anthony,Marketing,93195.61
11882,Ward,Abigail,Marketing,87760.49
11814,Perez,Alejandro,Marketing,85233.77
11905,Mullins,Andrea,Marketing,84242.68
11078,Richardson,Antonio,Marketing,84106.56
11530,Robinson,Andrew,Marketing,78704.72
11338,Smith,Anna,Marketing,74281.67
11992,Henderson,Angela,Marketing,69978.47
11723,Harris,Amy,Marketing,61175.57
11147,Diaz,Angela,Marketing,52213.86
11287,Anderson,Ashley,Sales,84093.0
11317,Nelson,Anthony,Sales,73593.64
11647,Ellis,Alexis,Sales,72786.11
11063,Chandler,Amanda,Support,79317.69
11512,Barnes,Ashley,Support,74712.3
11217,Strickland,Audrey,Support,73850.01
11594,King,Andrew,Support,67631.12
11256,Howell,Albert,Support,61771.01
11563,Hawkins,Ashley,Support,58270.76
11438,Dominguez,Anne,Support,57699.82
11995,Stewart,Alexander,Support,47928.7
11751,Brooks,Amanda,Support,46107.64
11109,Miller,Andrea,Support,46053.99
11852,Pearson,Brian,Engineering,113959.84
11003,Reid,Brian,Engineering,105536.36
11198,Cherry,Bernard,Engineering,95214.14
11177,Perez,Brenda,Engineering,90468.54
11743,Wade,Blake,Engineering,74888.47
11690,Parker,Brandon,Engineering,61315.27
11719,Merritt,Briana,Finance,108979.23
11422,Clark,Brandy,Finance,106371.81
11150,Watson,Brandon,Finance,104614.09
11769,Hubbard,Brian,Finance,102994.6
11968,Fuller,Brittany,Finance,88242.73
11356,Simon,Becky,Finance,85864.51
11596,Hull,Bradley,Finance,82721.2
11626,Mcclain,Blake,Finance,77154.33
11770,Banks,Barbara,HR,70266.77
11863,Johnson,Blake,HR,60489.0
11927,Smith,Beverly,HR,54270.26
11103,Mason,Brandon,IT,108523.54
11938,Benson,Billy,IT,97428.26
11714,Nguyen,Brenda,IT,90169.94
11199,Vargas,Bobby,IT,88703.89
11230,Jackson,Brandon,IT,82929.31
