EmployeeID,LastName,FirstName,Department,Salary
3491,Hill,Amy,Engineering,116436.29
3369,Butler,Angela,Engineering,113854.22
3934,Williams,Andrea,Engineering,107781.95
3272,Olson,Angela,Engineering,103310.56
3913,Kelly,Anthony,Engineering,96004.98
3291,Tanner,Anita,Engineering,90976.51
3928,Gibson,Alison,Engineering,89445.59
3605,Mason,Andrew,Engineering,87745.07
3424,Mills,Allen,Engineering,84037.06
3233,Mcguire,Allen,Engineering,79710.22
3489,Lopez,Angela,Engineering,71270.31
3384,Chen,Antonio,Engineering,62218.14
3869,Rodriguez,Allison,Finance,102493.85
3547,Walker,Albert,Finance,84299.59
3196,Webb,Angela,Finance,80504.3
3642,Brooks,Amanda,Finance,77224.01
3613,Howe,Adam,Finance,69526.05
3924,Briggs,Angela,Finance,64714.24
3377,Romero,Austin,Finance,62017.82
3624,Robinson,Annette,Finance,61145.41
3958,Matthews,Alexandra,Finance,55360.64
3070,Williams,Andrew,HR,81694.43
3519,Crane,Ashley,HR,76862.0
3169,Barrera,Alexandra,HR,69514.5
3043,Brown,Andrea,HR,67773.7
3382,Jordan,Alexandra,HR,67286.86
3685,Anderson,Amanda,HR,63390.84
3412,Jones,Alicia,HR,63114.41
3607,Marquez,Ashley,HR,59395.38
3469,Sellers,Ashley,HR,55427.33
3180,Ross,Andrea,HR,54502.74
3347,Moore,Ann,HR,54177.51
3911,Powell,Ashley,HR,51655.96
3939,Martin,Angelica,HR,50234.54
3308,Anderson,Ashley,IT,93670.74
3354,Campbell,Ann,IT,92713.24
3922,Myers,Amy,IT,87173.54
3518,Santiago,Amanda,IT,84157.82
3007,Marshall,Angela,IT,76487.41
3554,Jennings,Amanda,IT,75844.49
3553,Fernandez,Ashley,IT,74313.54
3157,Neal,Andrew,IT,74112.68
3404,Valentine,April,IT,66430.33
3434,Hayes,Ashley,IT,65498.39
3674,Cunningham,Alexis,IT,63064.73
3680,Bell,Allison,Legal,121161.61
3640,Glover,April,Legal,112794.29
3538,Webb,Anthony,Legal,108359.14
3849,Baird,Ashley,Legal,103064.78
3742,Gonzalez,Amanda,Legal,102732.21
3498,Cowan,Arthur,Legal,101385.33
3095,Patterson,Angela,Legal,97223.91
3083,Henry,Ann,Legal,85291.81
3166,Haley,Anthony,Legal,80017.16
3511,Ferguson,Amber,Legal,76921.73
3805,Jones,Ashley,Legal,76744.9
3611,Campbell,Angela,Legal,71907.01
3637,Williams,Audrey,Legal,67618.82
3473,Bradshaw,Andre,Marketing,88072.44
3234,Mccullough,Amanda,Marketing,85598.3
3664,Phelps,Ashley,Marketing,77783.19
3974,Ortiz,Andrew,Marketing,76956.95
3430,Reyes,Alejandra,Marketing,70299.29
3903,Thompson,Alexander,Marketing,63941.22
3326,Torres,Abigail,Marketing,59050.4
3309,Reid,Allison,Marketing,55467.76
3952,Perez,Andrew,Marketing,54815.16
3025,Davis,Amanda,Marketing,54255.62
3006,Murphy,April,Marketing,53609.7
3785,Roberts,Amanda,Sales,89063.76
3643,Murray,Alexandria,Sales,87190.72
3450,Guzman,Autumn,Sales,68326.07
3883,Flores,Angela,Sales,61497.63
3262,Hinton,Ann,Sales,60579.89
3724,Williams,Antonio,Sales,57600.08
3861,Garcia,Angela,Sales,57292.27
3304,Whitehead,Amy,Sales,56218.92
3085,Bryant,Aaron,Support,73764.2
3187,Martinez,Alexander,Support,65125.41
3453,Hansen,Alec,Support,63527.7
3574,Robinson,Aaron,Support,61807.52
3790,Kim,Ariel,Support,61074.52
3675,Pacheco,Ana,Support,60740.37
3800,Alexander,Angela,Support,60100.48
3765,Cruz,Alyssa,Support,56679.77
3713,Murray,Ana,Support,42489.1
3458,Fox,Angela,Support,42267.96
3008,Davis,Billy,Engineering,115495.56
3548,Armstrong,Barry,Engineering,101206.54
3055,Wagner,Brenda,Engineering,96087.21
3249,Lin,Brittany,Engineering,95476.34
3935,Howard,Bryan,Engineering,90634.47
3392,Harrell,Brian,Engineering,75494.31
3591,Rodriguez,Benjamin,Engineering,71835.13
3602,Lynch,Brian,Engineering,71833.1
3217,Stewart,Benjamin,Engineering,61712.7
3136,Brown,Bryan,Finance,104539.57
3912,Lowery,Brenda,Finance,92859.46
3710,Wilson,Brandon,Finance,82753.55
3839,Nichols,Brian,Finance,81419.43
3004,Moore,Bryan,Finance,75951.91
3300,Le,Brett,Finance,73676.72
3150,Lucas,Brandon,Finance,64033.84
3478,Miles,Brian,HR,92802.08
3726,Ryan,Brenda,HR,84286.15
3048,Bass,Billy,HR,69751.57
3620,Ross,Brooke,HR,69412.28
3123,Schmidt,Brian,HR,59214.26
3971,Sanders,Benjamin,HR,59166.26
3399,Clark,Brian,IT,106233.48
3571,Walker,Brian,IT,94845.65
3228,Valencia,Brenda,IT,93159.63
3583,Ayala,Breanna,IT,71696.13
3387,Yoder,Blake,IT,62719.98
3259,Campbell,Benjamin,Legal,119886.03
3375,Adams,Brandon,Legal,95904.38
3479,Moore,Barbara,Legal,81188.32
3237,Parker,Benjamin,Legal,79049.68
3282,Anthony,Brittany,Legal,69894.9
3401,Wolf,Briana,Legal,68386.03
3405,Woodard,Brandon,Marketing,53209.06
3035,Reilly,Bradley,Sales,89675.51
3156,Miller,Beth,Sales,83662.62
3831,Santos,Billy,Sales,69637.53
3269,Gibson,Brian,Sales,64228.3
3314,Tran,Beth,Sales,62768.54
3797,Nolan,Brittney,Sales,54890.51
3933,Burnett,Billy,Sales,47884.09
3561,Ross,Brian,Support,77091.02
3988,Wright,Brittney,Support,77056.11
3667,White,Brian,Support,75205.78
3340,Thompson,Brandon,Support,61672.78
3550,Morrison,Bryce,Support,60680.42
3459,Woods,Billy,Support,55626.61
3555,Freeman,Brianna,Support,50307.71
3483,Mclaughlin,Cynthia,Engineering,114041.36
3678,Mitchell,Crystal,Engineering,113731.45
3255,Jones,Catherine,Engineering,113059.67
3324,Hill,Cody,Engineering,108373.73
3729,Lowe,Courtney,Engineering,107645.57
3853,Woodward,Charles,Engineering,94828.26
3022,Baldwin,Cindy,Engineering,93320.61
3089,Lynch,Carla,Engineering,87369.1
3679,Reed,Cindy,Engineering,86979.88
3953,Mitchell,Chris,Engineering,76283.53
3738,Nelson,Carlos,Engineering,67996.85
3133,Nelson,Cynthia,Engineering,67392.83
3400,Stanley,Caitlin,Finance,109708.54
3780,Jackson,Connie,Finance,92430.33
3808,Evans,Christopher,Finance,91955.86
3859,Bass,Charles,Finance,86908.28
3094,Gray,Cindy,Finance,85492.16
3345,Sawyer,Courtney,Finance,85418.43
3475,Rogers,Christina,Finance,74402.72
3218,Hawkins,Catherine,Finance,62468.88
