EmployeeID,LastName,FirstName,Department,Salary
10154,Christian,Andrew,Engineering,119255.99
10391,Kennedy,Amanda,Engineering,118599.81
10279,Martin,Anna,Engineering,108228.86
10872,Cook,Aaron,Engineering,105279.95
10137,Hicks,Alicia,Engineering,103902.33
10462,Cox,Alan,Engineering,98759.23
10356,Martinez,Allen,Engineering,98366.73
10318,Rodgers,Alejandro,Engineering,95800.16
10942,Wilson,Amber,Engineering,93507.5
10777,Gordon,Amber,Engineering,93115.02
10011,Lee,Amy,Engineering,90586.98
10620,George,Alexandra,Engineering,78994.37
10109,Hill,Angela,Engineering,76099.01
10053,Mccullough,Andrea,Engineering,73466.31
10576,Harper,Austin,Engineering,65078.51
10850,Figueroa,Alexander,Engineering,61322.51
10104,Miller,Anthony,Finance,103654.97
10941,Torres,Antonio,Finance,100185.55
10914,York,Andrea,Finance,97434.41
10878,Williams,April,Finance,83061.59
10195,Hoffman,Amanda,Finance,81265.1
10061,Boyd,Andrew,Finance,80493.85
10966,Carroll,Ashley,Finance,66107.76
10847,Smith,Andrea,Finance,65893.34
10622,Miranda,Amanda,Finance,64808.2
10951,Thomas,Adam,Finance,63943.57
10590,Zamora,Angel,Finance,60806.15
10896,Johnson,Andrew,Finance,59513.86
10290,Short,Angela,HR,92433.34
10672,Gordon,Alexander,HR,90254.7
10436,Jones,Amanda,HR,85149.5
10052,Taylor,Ashley,HR,84911.59
10017,Watson,Aaron,HR,78405.77
10616,Nunez,Angelica,HR,77258.56
10145,Mendoza,Anthony,HR,59741.74
10447,Gardner,Alyssa,HR,53139.29
10760,Jones,Abigail,HR,50499.51
10204,Thomas,Adam,IT,106719.27
10845,Proctor,Adam,IT,100174.4
11000,Carter,Anthony,IT,87185.1
10698,Morales,Adam,IT,83569.89
10378,Smith,Amber,IT,81069.96
10953,Preston,Angel,IT,78254.07
10366,Mckee,Anita,IT,73825.94
10429,Mcgrath,Anthony,IT,71875.15
10533,Rivera,Anthony,IT,69813.24
10335,Meyer,Angela,Legal,121583.84
