EmployeeID,LastName,FirstName,Department,Salary
6249,Bennett,Anna,Engineering,118604.05
6400,Harper,Aaron,Engineering,118530.54
6775,Blankenship,Amy,Engineering,114676.79
6427,Gonzalez,Alexis,Engineering,107831.85
6868,Bradford,Anne,Engineering,100603.24
6529,Garcia,Austin,Engineering,98086.99
6897,Ford,Ashley,Engineering,94996.57
6158,Smith,Amber,Engineering,91271.91
6776,Morris,Andrew,Engineering,89932.35
6905,Larson,Alicia,Engineering,89731.3
6989,King,Alexander,Engineering,87754.97
6972,Henry,Andrew,Engineering,85039.61
6577,Sanders,Alexis,Engineering,77241.88
6061,Bautista,Alexis,Engineering,75146.37
6144,Walters,Alexis,Engineering,74241.43
6703,Hughes,Alicia,Engineering,67471.19
6539,White,Anthony,Finance,109196.75
6793,Mccall,Ashley,Finance,106764.08
6680,Austin,Adam,Finance,87955.98
6380,Knox,Andrew,Finance,85401.85
6378,Nguyen,Anthony,Finance,70416.58
6300,Coleman,Alicia,Finance,68384.44
6974,Chavez,Andre,Finance,68296.67
6091,Kelley,Andrew,Finance,67509.47
6259,Moody,Amanda,Finance,65925.68
6340,Rios,Ann,Finance,57292.47
6376,Kaufman,Alyssa,Finance,57141.03
6460,Thompson,Amy,Finance,56569.35
6050,Rogers,Amy,Finance,55658.66
6627,Ramirez,Alex,HR,86399.82
6631,Morris,Austin,HR,82856.55
6602,Johnson,Angelica,HR,82634.78
6194,Phillips,Alexander,HR,80051.06
6231,Baker,Alex,HR,78242.09
6765,Reyes,Aaron,HR,73320.01
6659,Moreno,Ashley,HR,63534.69
6056,Spencer,Adam,HR,61889.75
6889,Nixon,Adam,HR,59044.66
6844,Vasquez,Angela,IT,109820.85
6953,Ward,Amy,IT,103986.86
6797,Hunt,Amber,IT,97559.53
6143,Wilson,Angela,IT,93890.85
6981,Medina,Aaron,IT,88612.82
6600,Garcia,Austin,IT,83103.44
6302,Krause,Anthony,IT,74052.66
6048,Garcia,Adriana,IT,70034.98
6780,Marshall,Amber,IT,66482.65
6586,Sanchez,Angela,IT,64419.03
6963,Nichols,Adam,IT,62449.41
6611,Hoover,Amanda,Legal,123400.67
6271,Torres,Anthony,Legal,99028.26
6872,Frazier,Andrea,Legal,97078.95
6487,Cruz,Aaron,Legal,85972.22
6812,Beard,Angela,Legal,85124.69
6740,Munoz,Andrew,Legal,82485.97
6814,Acevedo,Anita,Legal,74806.51
6874,Stevens,Alyssa,Legal,69358.97
6590,Lopez,Andrew,Marketing,92676.63
6634,Martinez,Amanda,Marketing,83050.46
6503,Garcia,Adrienne,Marketing,82160.89
6639,Doyle,Alexandra,Marketing,82070.09
6336,Gomez,Andrew,Marketing,76835.37
6492,Mcneil,Anthony,Marketing,75077.92
6283,Nicholson,Allen,Marketing,73650.11
6094,Madden,Alicia,Marketing,70382.5
6326,Reynolds,Amber,Marketing,68948.08
6076,Jones,Ashley,Marketing,60042.49
6016,Hall,Alicia,Marketing,51268.9
6262,Roman,Andrew,Marketing,50508.42
6589,Clark,Adam,Sales,88788.42
6148,Trujillo,Ashley,Sales,87838.67
6319,Wolf,Anna,Sales,87230.02
6826,Rodriguez,Austin,Sales,77779.6
6154,Meyer,Amanda,Sales,76452.49
6545,Fields,Alexander,Sales,73905.75
6717,Cox,Anthony,Sales,69864.46
6959,Walters,Ashley,Sales,66891.27
6297,Perez,Anthony,Sales,60862.25
6083,Roberts,Ashley,Sales,59124.81
6842,Buchanan,Andrew,Sales,57021.3
6508,Spence,Amanda,Sales,55712.24
6509,Campos,Ashley,Sales,54322.22
6243,Skinner,Amy,Support,79569.6
6328,Moore,Alyssa,Support,71174.35
6994,Allen,Alexander,Support,68664.29
6470,Anderson,Amanda,Support,67645.13
6216,Ortega,Ashley,Support,65871.78
6197,Bautista,Angela,Support,55778.68
6774,Powell,Amy,Support,52208.14
6906,Rodriguez,Andrew,Support,47483.15
6941,Graham,Angela,Support,45903.21
6293,Morgan,Brittany,Engineering,119392.97
6224,Hunter,Brian,Engineering,92483.37
6022,Cox,Brian,Engineering,77239.65
6067,Moore,Belinda,Engineering,74166.58
6146,Vance,Brenda,Finance,107996.18
6035,Brown,Brittney,Finance,93580.66
6745,Lara,Billy,Finance,62099.05
