EmployeeID,LastName,FirstName,Department,Salary
7636,Hicks,Angelica,Engineering,117885.53
7378,Diaz,Angela,Engineering,116502.78
7225,Rose,Ashley,Engineering,112560.47
7528,Smith,Amy,Engineering,110264.63
7208,Cruz,Angelica,Engineering,108677.81
7081,Carr,Audrey,Engineering,107887.05
7280,Schmitt,Andrea,Engineering,101634.58
7056,Andrews,Angela,Engineering,96525.32
7122,Gray,Amanda,Engineering,93080.37
7458,Scott,Alexis,Engineering,86997.26
7808,Cooper,Aaron,Engineering,85034.01
7580,Frank,Amanda,Engineering,84318.61
7999,Hobbs,Anthony,Engineering,65366.81
7062,Garcia,Amanda,Engineering,61718.7
7216,Small,Adrian,Engineering,61025.67
7620,Black,Andrew,Finance,107126.74
7684,Roberts,Angela,Finance,106566.93
7804,Bush,Alex,Finance,99456.65
7960,Maldonado,Ashley,Finance,96792.28
7593,Perez,Austin,Finance,89840.92
7989,Hart,Andrew,Finance,88536.56
7461,Campos,Angela,Finance,87338.92
7478,Jackson,Ashley,Finance,84926.53
7512,Leblanc,Anthony,Finance,79902.49
7855,Valdez,April,Finance,68356.95
7600,Taylor,Anthony,Finance,67764.11
7955,Medina,Amanda,Finance,67381.11
7727,Chavez,Adam,Finance,63777.58
7689,Garcia,Alexander,Finance,61753.55
7118,Olson,Anthony,HR,85900.19
7529,Flores,Alexandra,HR,85598.04
7267,Crane,Amanda,HR,84462.99
7266,Smith,Amanda,HR,78861.98
7031,Jordan,Alison,HR,76540.02
7405,Fisher,Anthony,HR,71608.96
7923,Harrison,Alexa,HR,55346.5
7768,Dunn,Anne,HR,54580.3
7902,Graham,Alyssa,HR,51549.31
7599,Smith,Andrea,HR,50680.09
7474,Scott,Angela,IT,111579.36
7554,Baker,Audrey,IT,111143.84
7628,Price,Anthony,IT,109810.35
7892,Allen,Adam,IT,109261.37
7371,Lambert,Anthony,IT,105949.84
7121,Black,Alexander,IT,98915.89
7192,Hubbard,Anne,IT,94545.7
7084,Young,Allison,IT,90593.78
7830,Thompson,Andrew,IT,90389.72
7091,Juarez,Arthur,IT,88463.52
7812,Sheppard,Alec,IT,82720.84
7282,Jones,April,IT,82449.17
7541,Barrett,Andre,IT,78451.94
7287,Thompson,Angie,IT,75167.48
7141,Hayes,Anna,IT,70890.07
7185,Johnson,Amy,IT,68489.28
7709,Watkins,Adam,IT,65097.99
7403,Baker,Ashley,Legal,119586.62
7946,Morgan,Anthony,Legal,115430.82
7657,Miller,Alejandra,Legal,114405.4
7977,Moore,Amanda,Legal,97112.94
7823,Roman,Ashley,Legal,94851.76
7203,Cuevas,Abigail,Legal,94608.21
7199,Wallace,Austin,Legal,94014.61
7320,Peterson,Aaron,Legal,83897.4
7738,Brown,Anthony,Legal,81903.77
7796,Cole,Amber,Marketing,96639.44
7333,Roberts,Adrian,Marketing,88322.52
7849,Wilkins,Amy,Marketing,77827.97
7639,Benson,Alex,Marketing,58176.22
7945,Valdez,Amber,Marketing,51882.69
7298,White,Austin,Sales,88554.39
7649,Turner,Alexander,Sales,88498.65
7951,Cervantes,Abigail,Sales,87518.12
7671,Johnson,Amy,Sales,85441.73
7888,Bowers,Aaron,Sales,79690.73
7493,Burns,Austin,Sales,78825.97
7312,Wright,Allison,Sales,78498.49
7925,Burns,Ashley,Sales,78409.68
