EmployeeID,LastName,FirstName,Department,Salary
13566,Jackson,Amanda,Engineering,119488.38
13726,Murphy,Angela,Engineering,115317.98
13440,Mcdonald,Alan,Engineering,114817.93
13933,Gibson,Anthony,Engineering,114330.72
13776,Mendoza,Adam,Engineering,113459.75
13872,Burgess,Abigail,Engineering,106049.15
13981,Hayes,Anthony,Engineering,85944.45
13754,Stark,Ashley,Engineering,78497.54
13133,Anderson,Andrea,Engineering,75040.33
13099,Martin,Alexandria,Engineering,73279.14
13612,Harris,Alyssa,Engineering,70920.99
13100,Singh,Amber,Engineering,67106.67
13799,Mendoza,Aaron,Engineering,61898.79
13115,Patel,Alison,Finance,101965.76
13845,Jackson,Angela,Finance,101700.37
13717,Blair,April,Finance,100323.2
13669,Brown,Ashley,Finance,99717.17
13123,Murillo,Angela,Finance,85973.02
13627,Merritt,Abigail,Finance,83434.34
13873,Williams,Alyssa,Finance,81243.3
13305,Watson,Andrew,Finance,80617.87
13703,Carter,Adam,Finance,77122.26
13549,Jones,Amanda,Finance,76967.64
13038,Sanchez,Anthony,Finance,72702.69
13542,Bailey,Amanda,Finance,72701.73
13059,Merritt,Angela,Finance,68901.61
13315,Wilkins,Amanda,Finance,67408.29
13436,Powell,Alicia,Finance,65810.48
13217,Davis,Angela,HR,86327.85
13943,Adams,Amanda,HR,82311.09
13083,Harris,Alexander,HR,75657.56
13228,Morris,Anthony,HR,70207.98
13949,Torres,Arthur,HR,65127.21
13035,Davis,Andrew,HR,61824.53
13385,Green,Aaron,HR,56366.65
13291,Martinez,Amanda,IT,114609.37
13522,Mcmahon,Alan,IT,104283.35
13501,Thompson,Adam,IT,103749.69
13624,Taylor,Allison,IT,101540.86
13582,Cole,Angela,IT,92814.73
13876,Little,Amanda,IT,92115.92
13913,Walker,Andrew,IT,86605.98
13010,Hunter,Angela,IT,84758.04
13209,Miller,Alexis,IT,83574.55
13366,Reyes,Anne,IT,77662.53
13750,Martinez,Angela,IT,68872.18
13039,Griffin,Amanda,IT,67752.37
13795,Lee,Anthony,Legal,116346.41
13751,Perry,Angela,Legal,104789.91
13755,Mitchell,Anthony,Legal,103438.44
13625,Roberts,Alexis,Legal,99066.18
13741,Young,Ashley,Legal,97166.5
13093,Johnson,Alexander,Legal,93840.64
13375,Howell,Amanda,Legal,93613.72
13106,Green,Anthony,Legal,87383.31
13716,Thomas,Andrew,Legal,84928.64
13513,Williams,Andrew,Legal,76466.03
13404,Miller,Amber,Legal,72957.53
13761,Macias,Anthony,Legal,69198.79
13287,Martin,Amber,Legal,66489.02
13600,Garza,Audrey,Marketing,90824.21
13154,Collins,Angie,Marketing,89884.95
13112,Fields,Amy,Marketing,83705.52
13218,Sanders,Amber,Marketing,80816.91
13016,Hoover,Albert,Marketing,78081.42
13918,Brooks,Angela,Marketing,73086.99
13993,Brown,Austin,Marketing,67321.13
13231,Porter,Alexa,Marketing,67036.12
13441,Ross,April,Marketing,66125.66
13363,Irwin,April,Marketing,59840.52
13155,Salazar,Alyssa,Sales,85656.42
13846,Chambers,Anne,Sales,83897.77
13122,Baker,Annette,Sales,82674.65
13889,Anderson,Amy,Sales,81623.35
13710,Jones,Ana,Sales,80882.47
13170,Hunter,Ann,Sales,80166.92
13886,Nelson,Ashley,Sales,76497.53
13957,Crane,Amy,Sales,71590.75
13337,Callahan,Amber,Sales,70088.93
13924,Miller,Andrew,Sales,69015.3
13902,Silva,Anita,Sales,67127.11
13143,Randall,Allison,Sales,66252.3
13004,Smith,Alexis,Sales,62769.78
13602,Vance,Andrew,Sales,53692.73
13460,Chavez,Arthur,Sales,52905.84
13831,Baker,Anita,Sales,50450.55
13752,Foster,Angela,Sales,47238.81
13455,Huff,Amanda,Support,78779.86
13048,Robinson,Anne,Support,77615.02
13714,Saunders,Audrey,Support,62819.75
13150,Brown,Amanda,Support,60173.33
13865,Williams,Amy,Support,53164.01
13638,King,Amanda,Support,52908.24
13509,Olson,Aaron,Support,51498.75
13919,Stephens,Anne,Support,51188.07
13188,Haney,Arthur,Support,47464.25
13704,Gilmore,Annette,Support,47275.06
13333,Blair,Amy,Support,42586.5
13496,Ortega,Andrea,Support,42476.0
